Rac. Santander;36;6;2;0;2;0;0;
Cordoba;36;3;2;2;1;1;0;
Rayo Vallecano;36;3;8;2;1;1;0;
Osasuna;36;0;0;8;0;2;0;
Sabadell;36;3;3;4;1;1;0;
Valencia B;36;1;1;2;0;1;1;
Tenerife;36;1;0;3;0;1;1;
Elche;36;4;3;2;1;0;1;
Barakaldo;37;3;4;4;1;2;0;
Cult. Leonesa;37;3;5;6;1;2;0;
Cadiz;37;4;6;5;1;1;1;
Rac. Santander;37;9;3;0;3;0;0;
Elche;37;7;6;2;2;0;1;
Hercules;37;2;2;5;0;1;2;
Mallorca;37;9;7;2;3;0;0;
Gimn. Tarragon;37;6;4;3;2;1;0;
Osasuna;37;1;2;10;0;2;1;
Cordoba;37;4;4;4;1;1;1;
Rayo Vallecano;37;4;10;4;1;1;1;
Pontevedra;37;1;3;8;0;2;1;
Sant Andreu;37;6;4;3;2;1;0;
Tenerife;37;1;0;4;0;2;1;
Sevilla;37;5;5;2;1;0;2;
Murcia;37;5;3;2;1;0;2;
Valencia B;37;2;2;3;0;1;2;
Logrones;37;2;5;6;0;1;2;
Valladolid;37;2;3;4;0;1;2;
Sabadell;37;4;4;5;1;1;1;
Cult. Leonesa;38;4;5;6;1;2;1;
Mallorca;38;10;7;2;3;0;1;
Cordoba;38;7;6;4;2;1;1;
Cadiz;38;4;6;7;1;2;1;
Gimn. Tarragon;38;9;6;3;3;1;0;
Rayo Vallecano;38;4;10;6;1;2;1;
Hercules;38;5;3;5;1;1;2;
Sant Andreu;38;6;4;4;2;2;0;
Logrones;38;2;6;8;0;2;2;
Valladolid;38;5;5;5;1;1;2;
Murcia;38;8;5;2;2;0;2;
Elche;38;7;6;4;2;1;1;
Pontevedra;38;1;4;10;0;3;1;
Osasuna;38;4;4;11;1;2;1;
Rac. Santander;38;12;5;0;4;0;0;
Valencia B;38;2;2;5;0;2;2;
Sabadell;38;4;4;6;1;2;1;
Sevilla;38;8;6;2;2;0;2;
Tenerife;38;2;0;4;0;2;2;
Barakaldo;38;4;4;4;1;2;1;
Barakaldo;39;7;6;4;2;2;1;
Hercules;39;5;3;7;1;2;2;
Elche;39;10;7;4;3;1;1;
Sabadell;39;4;4;7;1;3;1;
Mallorca;39;13;10;2;4;0;1;
Tenerife;39;2;0;7;0;3;2;
Osasuna;39;7;5;11;2;2;1;
Cadiz;39;4;6;8;1;3;1;
Pontevedra;39;4;7;10;1;3;1;
Gimn. Tarragon;39;9;6;6;3;2;0;
Rayo Vallecano;39;5;11;7;1;2;2;
Cult. Leonesa;39;5;6;7;1;2;2;
Sant Andreu;39;9;7;6;3;2;0;
Murcia;39;8;7;5;2;1;2;
Sevilla;39;9;6;2;2;0;3;
Logrones;39;3;6;8;0;2;3;
Valencia B;39;2;2;6;0;3;2;
Cordoba;39;10;7;4;3;1;1;
Valladolid;39;6;5;5;1;1;3;
Rac. Santander;39;13;5;0;4;0;1;
Cult. Leonesa;40;6;7;8;1;2;3;
Pontevedra;40;5;8;11;1;3;2;
Cadiz;40;5;7;9;1;3;2;
Valencia B;40;3;3;7;0;3;3;
Cordoba;40;10;9;7;3;2;1;
Valladolid;40;9;8;7;2;1;3;
Gimn. Tarragon;40;12;7;6;4;2;0;
Osasuna;40;7;5;12;2;3;1;
Hercules;40;8;5;7;2;2;2;
Mallorca;40;13;10;4;4;1;1;
Logrones;40;3;6;9;0;3;3;
Elche;40;13;8;4;4;1;1;
Murcia;40;11;13;5;3;1;2;
Barakaldo;40;7;6;10;2;3;1;
Rac. Santander;40;16;6;0;5;0;1;
Sevilla;40;9;6;3;2;1;3;
Sabadell;40;5;5;8;1;3;2;
Sant Andreu;40;10;8;7;3;2;1;
Tenerife;40;5;1;7;1;3;2;
Rayo Vallecano;40;5;11;8;1;3;2;
Barakaldo;41;10;7;10;3;3;1;
Sabadell;41;5;5;9;1;4;2;
Elche;41;14;9;5;4;1;2;
Rac. Santander;41;17;7;1;5;0;2;
Gimn. Tarragon;41;15;11;6;5;2;0;
Cult. Leonesa;41;6;7;12;1;3;3;
Mallorca;41;16;11;4;5;1;1;
Murcia;41;11;13;6;3;2;2;
Osasuna;41;10;6;12;3;3;1;
Valencia B;41;3;3;8;0;4;3;
Pontevedra;41;8;10;12;2;3;2;
Tenerife;41;5;2;9;1;4;2;
Rayo Vallecano;41;8;13;9;2;3;2;
Hercules;41;8;6;9;2;3;2;
Sant Andreu;41;11;9;8;3;2;2;
Logrones;41;4;7;10;0;3;4;
Sevilla;41;12;9;4;3;1;3;
Cordoba;41;10;10;10;3;3;1;
Valladolid;41;12;9;7;3;1;3;
Cadiz;41;5;7;10;1;4;2;
Cult. Leonesa;42;9;8;12;2;3;3;
Osasuna;42;10;6;13;3;4;1;
Cadiz;42;6;8;11;1;4;3;
Sevilla;42;13;10;5;3;1;4;
Cordoba;42;10;11;12;3;4;1;
Elche;42;17;11;6;5;1;2;
Hercules;42;11;8;10;3;3;2;
Pontevedra;42;8;11;14;2;4;2;
Logrones;42;5;8;11;0;3;5;
Barakaldo;42;11;8;11;3;3;2;
Murcia;42;14;15;7;4;2;2;
Rayo Vallecano;42;8;14;11;2;4;2;
Rac. Santander;42;18;8;2;5;0;3;
Sant Andreu;42;12;10;9;3;2;3;
Sabadell;42;5;5;10;1;5;2;
Mallorca;42;19;12;4;6;1;1;
Tenerife;42;8;3;9;2;4;2;
Gimn. Tarragon;42;15;11;7;5;3;0;
Valencia B;42;4;3;8;0;4;4;
Valladolid;42;13;9;7;3;1;4;
Barakaldo;43;12;8;11;3;3;3;
Rac. Santander;43;19;8;2;5;0;4;
Cult. Leonesa;43;10;8;12;2;3;4;
Tenerife;43;9;3;9;2;4;3;
Elche;43;20;14;6;6;1;2;
Cadiz;43;6;8;14;1;5;3;
Gimn. Tarragon;43;18;12;7;6;3;0;
Hercules;43;11;8;11;3;4;2;
Mallorca;43;20;12;4;6;1;2;
Logrones;43;6;8;11;0;3;6;
Osasuna;43;11;6;13;3;4;2;
Valladolid;43;14;9;7;3;1;5;
Pontevedra;43;8;11;15;2;5;2;
Murcia;43;17;16;7;5;2;2;
Rayo Vallecano;43;11;17;11;3;4;2;
Sabadell;43;5;5;13;1;6;2;
Sant Andreu;43;15;11;9;4;2;3;
Cordoba;43;10;11;13;3;5;1;
Sevilla;43;16;13;5;4;1;4;
Valencia B;43;4;3;11;0;5;4;
Cadiz;44;9;14;14;2;5;3;
Sant Andreu;44;15;11;15;4;3;3;
Cordoba;44;13;13;13;4;5;1;
Barakaldo;44;12;8;13;3;4;3;
Hercules;44;14;11;12;4;4;2;
Cult. Leonesa;44;10;9;15;2;4;4;
Logrones;44;9;10;11;1;3;6;
Rayo Vallecano;44;11;17;13;3;5;2;
Murcia;44;20;19;8;6;2;2;
Gimn. Tarragon;44;18;13;10;6;4;0;
Rac. Santander;44;22;9;2;6;0;4;
Mallorca;44;20;12;5;6;2;2;
Sabadell;44;8;8;14;2;6;2;
Pontevedra;44;8;12;18;2;6;2;
Tenerife;44;12;5;9;3;4;3;
Osasuna;44;11;6;15;3;5;2;
Valencia B;44;4;5;14;0;6;4;
Elche;44;23;17;8;7;1;2;
Valladolid;44;15;10;8;3;1;6;
Sevilla;44;17;14;6;4;1;5;
Barakaldo;45;13;9;14;3;4;4;
Cadiz;45;10;15;15;2;5;4;
Cult. Leonesa;45;10;10;18;2;5;4;
Murcia;45;23;22;9;7;2;2;
Elche;45;23;18;10;7;2;2;
Valladolid;45;18;12;9;4;1;6;
Gimn. Tarragon;45;21;15;11;7;4;0;
Sabadell;45;8;9;16;2;7;2;
Mallorca;45;23;14;5;7;2;2;
Cordoba;45;13;13;15;4;6;1;
Osasuna;45;12;7;16;3;5;3;
Sevilla;45;18;15;7;4;1;6;
Pontevedra;45;9;13;19;2;6;3;
Logrones;45;10;11;12;1;3;7;
Rayo Vallecano;45;14;19;13;4;5;2;
Rac. Santander;45;22;9;4;6;1;4;
Sant Andreu;45;16;11;15;4;3;4;
Valencia B;45;5;5;14;0;6;5;
Tenerife;45;15;8;9;4;4;3;
Hercules;45;14;11;15;4;5;2;
Cadiz;46;13;17;15;3;5;4;
Mallorca;46;23;14;7;7;3;2;
Cordoba;46;16;15;15;5;6;1;
Rayo Vallecano;46;14;19;15;4;6;2;
Hercules;46;17;13;15;5;5;2;
Osasuna;46;12;7;18;3;6;3;
Logrones;46;11;12;13;1;3;8;
Gimn. Tarragon;46;22;16;12;7;4;1;
Murcia;46;26;25;9;8;2;2;
Tenerife;46;15;8;12;4;5;3;
Rac. Santander;46;25;10;4;7;1;4;
Pontevedra;46;9;13;20;2;7;3;
Sabadell;46;11;11;16;3;7;2;
Cult. Leonesa;46;10;10;20;2;6;4;
Sevilla;46;21;17;7;5;1;6;
Elche;46;23;18;12;7;3;2;
Valencia B;46;5;5;15;0;7;5;
Barakaldo;46;16;10;14;4;4;4;
Valladolid;46;19;13;10;4;1;7;
Sant Andreu;46;17;12;16;4;3;5;
Barakaldo;47;19;12;14;5;4;4;
Valladolid;47;19;13;12;4;2;7;
Cult. Leonesa;47;13;13;22;3;6;4;
Logrones;47;11;14;16;1;4;8;
Gimn. Tarragon;47;25;17;12;8;4;1;
Rac. Santander;47;25;10;5;7;2;4;
Hercules;47;17;13;16;5;6;2;
Murcia;47;29;26;9;9;2;2;
Mallorca;47;24;15;8;7;3;3;
Valencia B;47;6;6;16;0;7;6;
Osasuna;47;15;8;18;4;6;3;
Elche;47;23;18;13;7;4;2;
Pontevedra;47;10;13;20;2;7;4;
Cordoba;47;17;15;15;5;6;2;
Rayo Vallecano;47;14;20;17;4;7;2;
Cadiz;47;16;19;16;4;5;4;
Sant Andreu;47;20;13;16;5;3;5;
Sevilla;47;21;17;8;5;2;6;
Tenerife;47;16;9;13;4;5;4;
Sabadell;47;12;12;17;3;7;3;
Cadiz;48;19;21;16;5;5;4;
Pontevedra;48;10;13;22;2;8;4;
Cordoba;48;20;16;15;6;6;2;
Gimn. Tarragon;48;25;17;13;8;5;1;
Elche;48;26;20;13;8;4;2;
Sant Andreu;48;20;13;18;5;4;5;
Logrones;48;14;17;16;2;4;8;
Tenerife;48;16;9;16;4;6;4;
Murcia;48;32;27;9;10;2;2;
Osasuna;48;15;8;19;4;7;3;
Rac. Santander;48;28;12;6;8;2;4;
Cult. Leonesa;48;13;14;24;3;7;4;
Sabadell;48;13;12;17;3;7;4;
Hercules;48;18;13;16;5;6;3;
Sevilla;48;21;17;9;5;3;6;
Barakaldo;48;22;13;14;6;4;4;
Valencia B;48;9;8;17;1;7;6;
Rayo Vallecano;48;14;21;19;4;8;2;
Valladolid;48;22;16;13;5;2;7;
Mallorca;48;24;16;11;7;4;3;
Barakaldo;49;23;13;14;6;4;5;
Elche;49;27;20;13;8;4;3;
Cult. Leonesa;49;16;17;24;4;7;4;
Cordoba;49;20;16;18;6;7;2;
Gimn. Tarragon;49;28;19;14;9;5;1;
Cadiz;49;19;22;18;5;6;4;
Hercules;49;21;14;16;6;6;3;
Logrones;49;14;17;17;2;5;8;
Mallorca;49;25;17;12;7;4;4;
Sevilla;49;22;18;10;5;3;7;
Murcia;49;35;32;11;11;2;2;
Sabadell;49;13;14;22;3;8;4;
Osasuna;49;16;9;20;4;7;4;
Sant Andreu;49;21;14;19;5;4;6;
Pontevedra;49;13;15;22;3;8;4;
Valencia B;49;9;8;19;1;8;6;
Rayo Vallecano;49;14;21;21;4;9;2;
Valladolid;49;25;18;13;6;2;7;
Tenerife;49;19;13;17;5;6;4;
Rac. Santander;49;28;13;10;8;3;4;
Cadiz;50;22;23;18;6;6;4;
Cult. Leonesa;50;16;17;25;4;8;4;
Cordoba;50;23;17;18;7;7;2;
Tenerife;50;19;13;18;5;7;4;
Elche;50;30;23;14;9;4;3;
Mallorca;50;25;18;15;7;5;4;
Logrones;50;15;17;17;2;5;9;
Murcia;50;36;32;11;11;2;3;
Rac. Santander;50;31;14;10;9;3;4;
Hercules;50;21;14;17;6;7;3;
Sabadell;50;16;16;23;4;8;4;
Osasuna;50;16;10;22;4;8;4;
Sant Andreu;50;24;17;19;6;4;6;
Barakaldo;50;23;13;17;6;5;5;
Sevilla;50;25;21;10;6;3;7;
Rayo Vallecano;50;14;21;24;4;10;2;
Valencia B;50;12;11;20;2;8;6;
Gimn. Tarragon;50;28;20;17;9;6;1;
Valladolid;50;28;19;13;7;2;7;
Pontevedra;50;13;15;23;3;9;4;
Cult. Leonesa;51;19;19;26;5;8;4;
Valencia B;51;12;12;22;2;9;6;
Gimn. Tarragon;51;31;22;18;10;6;1;
Valladolid;51;28;20;15;7;3;7;
Hercules;51;24;15;17;7;7;3;
Cordoba;51;23;17;19;7;8;2;
Mallorca;51;28;20;16;8;5;4;
Sant Andreu;51;24;18;21;6;5;6;
Murcia;51;39;36;12;12;2;3;
Rac. Santander;51;31;15;14;9;4;4;
Osasuna;51;19;11;22;5;8;4;
Barakaldo;51;23;13;18;6;6;5;
Pontevedra;51;16;17;23;4;9;4;
Sevilla;51;25;21;12;6;4;7;
Rayo Vallecano;51;14;21;25;4;11;2;
Elche;51;33;24;14;10;4;3;
Sabadell;51;16;16;25;4;9;4;
Logrones;51;18;19;17;3;5;9;
Tenerife;51;19;13;19;5;8;4;
Cadiz;51;25;24;18;7;6;4;
Barakaldo;52;26;14;18;7;6;5;
Mallorca;52;28;20;17;8;6;4;
Cadiz;52;28;26;19;8;6;4;
Hercules;52;24;16;19;7;8;3;
Cordoba;52;26;18;19;8;8;2;
Murcia;52;39;36;13;12;3;3;
Elche;52;36;26;14;11;4;3;
Pontevedra;52;16;17;25;4;10;4;
Osasuna;52;22;12;22;6;8;4;
Logrones;52;18;19;18;3;6;9;
Rac. Santander;52;34;17;14;10;4;4;
Sabadell;52;16;16;27;4;10;4;
Sant Andreu;52;27;20;21;7;5;6;
Rayo Vallecano;52;14;21;27;4;12;2;
Sevilla;52;28;23;12;7;4;7;
Gimn. Tarragon;52;31;22;20;10;7;1;
Valencia B;52;15;14;23;3;9;6;
Tenerife;52;19;14;21;5;9;4;
Valladolid;52;31;21;15;8;3;7;
Cult. Leonesa;52;19;19;27;5;9;4;
Cult. Leonesa;53;19;20;29;5;10;4;
Sevilla;53;31;25;13;8;4;7;
Gimn. Tarragon;53;32;23;21;10;7;2;
Elche;53;37;27;15;11;4;4;
Hercules;53;27;17;19;8;8;3;
Valencia B;53;15;14;24;3;10;6;
Logrones;53;18;19;21;3;7;9;
Rac. Santander;53;37;20;14;11;4;4;
Mallorca;53;31;21;17;9;6;4;
Osasuna;53;22;12;23;6;9;4;
Murcia;53;42;38;14;13;3;3;
Cadiz;53;28;27;21;8;7;4;
Pontevedra;53;17;17;25;4;10;5;
Sant Andreu;53;28;20;21;7;5;7;
Rayo Vallecano;53;15;23;29;4;12;3;
Barakaldo;53;27;16;20;7;6;6;
Sabadell;53;17;19;30;4;10;5;
Cordoba;53;27;21;22;8;8;3;
Tenerife;53;22;15;21;6;9;4;
Valladolid;53;31;21;16;8;4;7;
Cult. Leonesa;54;20;20;29;5;10;5;
Elche;54;38;27;15;11;4;5;
Gimn. Tarragon;54;35;25;22;11;7;2;
Sant Andreu;54;28;21;23;7;6;7;
Hercules;54;30;18;19;9;8;3;
Valladolid;54;31;21;17;8;5;7;
Logrones;54;21;23;21;4;7;9;
Cordoba;54;27;21;26;8;9;3;
Murcia;54;45;43;14;14;3;3;
Valencia B;54;15;14;29;3;11;6;
Pontevedra;54;17;17;27;4;11;5;
Barakaldo;54;30;18;20;8;6;6;
Rac. Santander;54;40;21;14;12;4;4;
Osasuna;54;22;12;24;6;10;4;
Rayo Vallecano;54;18;25;30;5;12;3;
Mallorca;54;31;22;19;9;7;4;
Sabadell;54;20;22;31;5;10;5;
Cadiz;54;28;28;24;8;8;4;
Tenerife;54;25;17;21;7;9;4;
Sevilla;54;31;25;15;8;5;7;
Barakaldo;55;33;21;20;9;6;6;
Gimn. Tarragon;55;35;25;25;11;8;2;
Cadiz;55;31;31;26;9;8;4;
Logrones;55;21;25;24;4;8;9;
Cordoba;55;27;22;28;8;10;3;
Rac. Santander;55;43;23;15;13;4;4;
Elche;55;41;28;15;12;4;5;
Tenerife;55;25;17;22;7;10;4;
Mallorca;55;31;22;20;9;8;4;
Pontevedra;55;20;18;27;5;11;5;
Osasuna;55;25;16;26;7;10;4;
Rayo Vallecano;55;18;27;34;5;13;3;
Sant Andreu;55;31;22;23;8;6;7;
Cult. Leonesa;55;20;20;30;5;11;5;
Sevilla;55;34;26;15;9;5;7;
Hercules;55;30;18;20;9;9;3;
Valencia B;55;18;16;30;4;11;6;
Sabadell;55;20;23;33;5;11;5;
Valladolid;55;34;23;17;9;5;7;
Murcia;55;45;43;16;14;4;3;
Cult. Leonesa;56;21;21;31;5;11;6;
Barakaldo;56;34;22;21;9;6;7;
Cordoba;56;30;26;28;9;10;3;
Osasuna;56;25;16;30;7;11;4;
Gimn. Tarragon;56;35;25;26;11;9;2;
Mallorca;56;34;23;20;10;8;4;
Hercules;56;33;20;21;10;9;3;
Elche;56;41;29;17;12;5;5;
Logrones;56;22;26;25;4;8;10;
Valencia B;56;19;17;31;4;11;7;
Murcia;56;48;45;16;15;4;3;
Sevilla;56;34;26;17;9;6;7;
Pontevedra;56;23;20;28;6;11;5;
Rayo Vallecano;56;18;28;36;5;14;3;
Rac. Santander;56;46;24;15;14;4;4;
Cadiz;56;31;31;27;9;9;4;
Sabadell;56;23;24;33;6;11;5;
Valladolid;56;34;23;18;9;6;7;
Tenerife;56;25;17;23;7;11;4;
Sant Andreu;56;34;23;23;9;6;7;
Barakaldo;57;35;23;22;9;6;8;
Tenerife;57;26;18;24;7;11;5;
Cadiz;57;32;32;28;9;9;5;
Cordoba;57;31;27;29;9;10;4;
Elche;57;42;30;18;12;5;6;
Murcia;57;49;46;17;15;4;4;
Mallorca;57;37;25;20;11;8;4;
Cult. Leonesa;57;21;21;33;5;12;6;
Osasuna;57;28;18;30;8;11;4;
Pontevedra;57;23;20;30;6;12;5;
Rayo Vallecano;57;21;32;36;6;14;3;
Gimn. Tarragon;57;35;25;30;11;10;2;
Sant Andreu;57;37;25;24;10;6;7;
Hercules;57;33;21;23;10;10;3;
Sevilla;57;37;28;18;10;6;7;
Sabadell;57;23;25;35;6;12;5;
Valencia B;57;22;19;32;5;11;7;
Rac. Santander;57;46;25;17;14;5;4;
Valladolid;57;35;23;18;9;6;8;
Logrones;57;23;26;25;4;8;11;
Cult. Leonesa;58;24;24;34;6;12;6;
Rayo Vallecano;58;21;33;39;6;15;3;
Cadiz;58;35;33;28;10;9;5;
Osasuna;58;28;18;31;8;12;4;
Cordoba;58;32;27;29;9;10;5;
Valencia B;58;23;19;32;5;11;8;
Gimn. Tarragon;58;36;25;30;11;10;3;
Pontevedra;58;24;20;30;6;12;6;
Hercules;58;36;23;23;11;10;3;
Barakaldo;58;35;23;24;9;7;8;
Logrones;58;26;29;26;5;8;11;
Sevilla;58;37;29;21;10;7;7;
Murcia;58;52;47;17;16;4;4;
Sant Andreu;58;37;25;25;10;7;7;
Rac. Santander;58;49;27;17;15;5;4;
Valladolid;58;35;23;20;9;7;8;
Sabadell;58;26;26;35;7;12;5;
Elche;58;42;30;19;12;6;6;
Tenerife;58;29;19;24;8;11;5;
Mallorca;58;37;25;21;11;9;4;
Barakaldo;59;35;23;25;9;8;8;
Murcia;59;55;48;17;17;4;4;
Elche;59;45;33;20;13;6;6;
Logrones;59;26;30;29;5;9;11;
Mallorca;59;40;26;21;12;9;4;
Hercules;59;36;23;24;11;11;3;
Osasuna;59;31;20;32;9;12;4;
Gimn. Tarragon;59;36;26;32;11;11;3;
Pontevedra;59;25;20;30;6;12;7;
Cult. Leonesa;59;25;24;34;6;12;7;
Rayo Vallecano;59;24;35;39;7;15;3;
Tenerife;59;29;19;26;8;12;5;
Sant Andreu;59;40;29;26;11;7;7;
Sabadell;59;26;27;39;7;13;5;
Sevilla;59;40;30;21;11;7;7;
Rac. Santander;59;49;27;18;15;6;4;
Valencia B;59;24;20;33;5;11;9;
Cadiz;59;36;34;29;10;9;6;
Valladolid;59;38;25;21;10;7;8;
Cordoba;59;32;28;31;9;11;5;
Cult. Leonesa;60;28;26;34;7;12;7;
Gimn. Tarragon;60;36;26;34;11;12;3;
Cadiz;60;39;37;31;11;9;6;
Valladolid;60;38;27;24;10;8;8;
Cordoba;60;33;28;31;9;11;6;
Sevilla;60;41;30;21;11;7;8;
Hercules;60;37;24;25;11;11;4;
Rayo Vallecano;60;25;36;40;7;15;4;
Logrones;60;26;31;32;5;10;11;
Sant Andreu;60;43;32;27;12;7;7;
Murcia;60;58;49;17;18;4;4;
Mallorca;60;40;26;22;12;10;4;
Rac. Santander;60;50;27;18;15;6;5;
Elche;60;46;33;20;13;6;7;
Sabadell;60;29;30;39;8;13;5;
Barakaldo;60;35;23;28;9;9;8;
Tenerife;60;32;22;27;9;12;5;
Pontevedra;60;25;21;33;6;13;7;
Valencia B;60;24;20;34;5;12;9;
Osasuna;60;34;21;32;10;12;4;
Barakaldo;61;38;25;29;10;9;8;
Logrones;61;26;32;34;5;11;11;
Elche;61;49;34;20;14;6;7;
Cordoba;61;33;28;32;9;12;6;
Gimn. Tarragon;61;37;26;34;11;12;4;
Tenerife;61;33;22;27;9;12;6;
Mallorca;61;43;29;22;13;10;4;
Sabadell;61;29;30;42;8;14;5;
Osasuna;61;37;22;32;11;12;4;
Cult. Leonesa;61;28;26;35;7;13;7;
Pontevedra;61;26;22;34;6;13;8;
Hercules;61;38;25;26;11;11;5;
Rayo Vallecano;61;28;38;40;8;15;4;
Murcia;61;58;49;19;18;5;4;
Sant Andreu;61;46;34;27;13;7;7;
Rac. Santander;61;50;27;20;15;7;5;
Sevilla;61;44;32;21;12;7;8;
Cadiz;61;39;37;33;11;10;6;
Valladolid;61;39;27;24;10;8;9;
Valencia B;61;25;20;34;5;12;10;
Cadiz;62;40;38;34;11;10;7;
Elche;62;50;35;21;14;6;8;
Cordoba;62;36;32;32;10;12;6;
Sant Andreu;62;46;34;31;13;8;7;
Hercules;62;39;25;26;11;11;6;
Gimn. Tarragon;62;38;26;34;11;12;5;
Logrones;62;29;33;34;6;11;11;
Mallorca;62;43;29;23;13;11;4;
Murcia;62;61;52;19;19;5;4;
Pontevedra;62;26;22;37;6;14;8;
Rac. Santander;62;53;29;21;16;7;5;
Barakaldo;62;38;26;31;10;10;8;
Sabadell;62;30;31;43;8;14;6;
Rayo Vallecano;62;29;39;41;8;15;5;
Tenerife;62;36;26;28;10;12;6;
Cult. Leonesa;62;28;27;39;7;14;7;
Valencia B;62;26;20;34;5;12;11;
Sevilla;62;45;32;21;12;7;9;
Valladolid;62;42;29;24;11;8;9;
Osasuna;62;37;22;34;11;13;4;
Barakaldo;63;41;29;33;11;10;8;
Cordoba;63;36;34;35;10;13;6;
Cult. Leonesa;63;28;28;43;7;15;7;
Hercules;63;42;29;27;12;11;6;
Elche;63;53;39;22;15;6;8;
Valencia B;63;26;21;38;5;13;11;
Gimn. Tarragon;63;38;26;35;11;13;5;
Murcia;63;64;53;19;20;5;4;
Mallorca;63;44;29;23;13;11;5;
Rac. Santander;63;54;29;21;16;7;6;
Osasuna;63;38;23;35;11;13;5;
Tenerife;63;37;27;29;10;12;7;
Pontevedra;63;27;22;37;6;14;9;
Sabadell;63;31;31;43;8;14;7;
Rayo Vallecano;63;32;40;41;9;15;5;
Logrones;63;29;33;35;6;12;11;
Sant Andreu;63;46;36;35;13;9;7;
Cadiz;63;43;42;36;12;10;7;
Sevilla;63;46;32;21;12;7;10;
Valladolid;63;43;29;24;11;8;10;
Cadiz;64;46;45;37;13;10;7;
Barakaldo;64;41;30;36;11;11;8;
Cordoba;64;39;36;35;11;13;6;
Mallorca;64;44;29;25;13;12;5;
Hercules;64;45;32;28;13;11;6;
Tenerife;64;37;28;32;10;13;7;
Logrones;64;30;33;35;6;12;12;
Pontevedra;64;28;22;37;6;14;10;
Murcia;64;64;53;20;20;6;4;
Cult. Leonesa;64;31;29;43;8;15;7;
Rac. Santander;64;57;31;22;17;7;6;
Rayo Vallecano;64;32;41;43;9;16;5;
Sabadell;64;34;34;45;9;14;7;
Gimn. Tarragon;64;38;28;38;11;14;5;
Sevilla;64;47;33;22;12;7;11;
Osasuna;64;39;24;36;11;13;6;
Valencia B;64;27;22;39;5;13;12;
Sant Andreu;64;47;37;36;13;9;8;
Valladolid;64;44;29;24;11;8;11;
Elche;64;54;39;22;15;6;9;
Barakaldo;65;44;34;38;12;11;8;
Valencia B;65;27;24;43;5;14;12;
Cult. Leonesa;65;32;29;43;8;15;8;
Sabadell;65;35;34;45;9;14;8;
Elche;65;57;40;22;16;6;9;
Sevilla;65;47;33;23;12;8;11;
Gimn. Tarragon;65;39;30;40;11;14;6;
Logrones;65;31;35;37;6;12;13;
Mallorca;65;45;29;25;13;12;6;
Cadiz;65;47;45;37;13;10;8;
Osasuna;65;42;25;36;12;13;6;
Hercules;65;45;32;29;13;12;6;
Pontevedra;65;31;26;37;7;14;10;
Rac. Santander;65;57;31;26;17;8;6;
Rayo Vallecano;65;35;44;43;10;16;5;
Cordoba;65;39;36;38;11;14;6;
Sant Andreu;65;48;39;38;13;9;9;
Valladolid;65;45;31;26;11;8;12;
Tenerife;65;40;30;32;11;13;7;
Murcia;65;64;53;22;20;7;4;
Cadiz;66;47;47;40;13;11;8;
Rayo Vallecano;66;38;47;45;11;16;5;
Cordoba;66;42;38;39;12;14;6;
Pontevedra;66;31;27;39;7;15;10;
Elche;66;60;41;22;17;6;9;
Osasuna;66;42;25;37;12;14;6;
Logrones;66;34;36;37;7;12;13;
Cult. Leonesa;66;32;29;44;8;16;8;
Murcia;66;67;55;22;21;7;4;
Hercules;66;45;32;31;13;13;6;
Rac. Santander;66;58;32;27;17;8;7;
Gimn. Tarragon;66;40;31;41;11;14;7;
Sabadell;66;38;35;45;10;14;8;
Tenerife;66;40;30;33;11;14;7;
Sevilla;66;48;33;23;12;8;12;
Sant Andreu;66;49;39;38;13;9;10;
Valencia B;66;27;25;46;5;15;12;
Mallorca;66;48;32;26;14;12;6;
Valladolid;66;48;35;26;12;8;12;
Barakaldo;66;44;34;42;12;12;8;
Barakaldo;67;47;36;43;13;12;8;
Sevilla;67;48;34;25;12;9;12;
Cult. Leonesa;67;32;30;46;8;17;8;
Rac. Santander;67;61;34;28;18;8;7;
Gimn. Tarragon;67;41;32;42;11;14;8;
Cordoba;67;43;39;40;12;14;7;
Hercules;67;46;32;31;13;13;7;
Sabadell;67;39;35;45;10;14;9;
Mallorca;67;48;32;27;14;13;6;
Valladolid;67;51;36;26;13;8;12;
Osasuna;67;45;26;37;13;14;6;
Murcia;67;67;55;23;21;8;4;
Pontevedra;67;34;29;40;8;15;10;
Cadiz;67;47;48;42;13;12;8;
Rayo Vallecano;67;39;48;46;11;16;6;
Valencia B;67;28;26;47;5;15;13;
Sant Andreu;67;52;42;39;14;9;10;
Elche;67;60;42;25;17;7;9;
Tenerife;67;43;33;33;12;14;7;
Logrones;67;34;36;40;7;13;13;
Cadiz;68;48;49;43;13;12;9;
Gimn. Tarragon;68;42;33;43;11;14;9;
Cordoba;68;44;41;42;12;14;8;
Cult. Leonesa;68;33;32;48;8;17;9;
Elche;68;63;43;25;18;7;9;
Barakaldo;68;47;36;44;13;13;8;
Logrones;68;34;37;42;7;14;13;
Hercules;68;49;34;32;14;13;7;
Rac. Santander;68;64;36;29;19;8;7;
Tenerife;68;43;34;35;12;15;7;
Sabadell;68;40;38;48;10;14;10;
Murcia;68;68;58;26;21;8;5;
Sant Andreu;68;53;45;42;14;9;11;
Osasuna;68;46;29;40;13;14;7;
Sevilla;68;51;36;25;13;9;12;
Mallorca;68;48;32;29;14;14;6;
Valencia B;68;31;27;47;6;15;13;
